person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_group,loan_income_ratio,emp_category
21,19200,RENT,5.0,HOMEIMPROVEMENT,C,7000,14.35,1,0.36,N,2,Low Income,0.364583333333333,Mid
25,19200,RENT,1.0,VENTURE,E,7000,16.82,1,0.36,Y,3,Low Income,0.364583333333333,New
24,50000,OWN,,VENTURE,B,21000,10.62,0,0.42,N,4,Medium Income,0.42,Experienced
23,21600,RENT,5.0,VENTURE,A,7000,6.62,1,0.32,N,2,Low Income,0.324074074074074,Mid
21,21600,RENT,6.0,EDUCATION,C,7000,13.98,1,0.32,Y,3,Low Income,0.324074074074074,Experienced
26,22480,RENT,0.0,HOMEIMPROVEMENT,A,7000,8.0,1,0.31,N,4,Low Income,0.311387900355872,New
22,22500,RENT,2.0,DEBTCONSOLIDATION,B,7000,10.38,1,0.31,N,3,Low Income,0.311111111111111,Mid
24,22680,RENT,9.0,DEBTCONSOLIDATION,B,7000,10.62,1,0.31,N,3,Low Income,0.308641975308642,Experienced
25,22776,RENT,,HOMEIMPROVEMENT,B,7000,9.91,1,0.31,N,4,Low Income,0.307341060765718,Experienced
25,22880,RENT,2.0,VENTURE,C,7000,,1,0.31,N,3,Low Income,0.305944055944056,Mid
23,50000,MORTGAGE,3.0,VENTURE,C,7000,13.48,0,0.14,Y,2,Medium Income,0.14,Mid
26,22884,RENT,2.0,MEDICAL,A,7000,7.51,1,0.31,N,4,Low Income,0.30589057857018,Mid
23,44000,MORTGAGE,0.0,MEDICAL,F,2000,19.13,1,0.05,Y,3,Medium Income,0.0454545454545455,New
23,50000,MORTGAGE,5.0,PERSONAL,B,9000,11.14,0,0.18,N,2,Medium Income,0.18,Mid
26,50000,MORTGAGE,0.0,EDUCATION,A,10000,7.74,0,0.2,N,2,Medium Income,0.2,New
25,23000,RENT,0.0,DEBTCONSOLIDATION,D,7000,12.49,1,0.3,Y,4,Low Income,0.304347826086957,New
22,50000,MORTGAGE,0.0,PERSONAL,B,2500,12.18,0,0.05,N,4,Medium Income,0.05,New
23,50000,MORTGAGE,1.0,PERSONAL,A,9000,,0,0.18,N,2,Medium Income,0.18,New
25,23460,RENT,5.0,MEDICAL,B,7000,,0,0.3,N,2,Low Income,0.298380221653879,Mid
22,24000,RENT,6.0,VENTURE,B,7000,12.42,0,0.29,N,2,Low Income,0.291666666666667,Experienced
26,24000,RENT,2.0,PERSONAL,C,7000,12.99,0,0.29,N,3,Low Income,0.291666666666667,Mid
24,24000,RENT,0.0,PERSONAL,D,7000,15.62,1,0.29,N,2,Low Income,0.291666666666667,New
22,50000,MORTGAGE,5.0,PERSONAL,B,2000,12.18,0,0.04,N,3,Medium Income,0.04,Mid
23,50000,OWN,3.0,VENTURE,A,5000,8.94,0,0.1,N,3,Medium Income,0.1,Mid
22,50000,OWN,3.0,EDUCATION,A,6000,8.94,0,0.12,N,2,Medium Income,0.12,Mid
26,50000,MORTGAGE,5.0,EDUCATION,A,5000,7.4,0,0.1,N,2,Medium Income,0.1,Mid
24,44000,MORTGAGE,0.0,EDUCATION,D,15000,15.31,1,0.34,N,2,Medium Income,0.340909090909091,New
25,24000,RENT,0.0,VENTURE,E,7000,16.45,1,0.29,Y,2,Low Income,0.291666666666667,New
22,24996,RENT,6.0,DEBTCONSOLIDATION,B,7000,11.86,0,0.28,N,2,Low Income,0.280044807169147,Experienced
21,25000,RENT,1.0,EDUCATION,B,7000,12.69,0,0.28,N,2,Low Income,0.28,New
22,50000,MORTGAGE,6.0,VENTURE,C,10500,14.26,0,0.21,Y,2,Medium Income,0.21,Experienced
22,63000,RENT,6.0,PERSONAL,B,6000,11.49,0,0.1,N,2,Medium Income,0.0952380952380952,Experienced
26,63000,RENT,3.0,HOMEIMPROVEMENT,C,6000,13.23,0,0.1,N,2,Medium Income,0.0952380952380952,Mid
23,63402,RENT,3.0,DEBTCONSOLIDATION,C,6000,13.22,0,0.09,N,4,Medium Income,0.0946342386675499,Mid
25,57500,RENT,4.0,VENTURE,C,6000,11.28,1,0.1,N,2,Medium Income,0.104347826086957,Mid
24,58668,RENT,8.0,MEDICAL,D,6000,15.05,1,0.1,Y,4,Medium Income,0.102270402945388,Experienced
23,65000,RENT,7.0,EDUCATION,C,6000,15.23,0,0.09,N,3,Medium Income,0.0923076923076923,Experienced
23,65000,RENT,2.0,EDUCATION,B,6000,11.99,0,0.09,N,2,Medium Income,0.0923076923076923,Mid
26,65000,RENT,7.0,EDUCATION,D,6000,16.49,0,0.09,Y,2,Medium Income,0.0923076923076923,Experienced
25,59000,RENT,9.0,VENTURE,C,6000,15.23,1,0.1,N,3,Medium Income,0.101694915254237,Experienced
23,44000,MORTGAGE,8.0,PERSONAL,B,15000,12.18,1,0.34,N,3,Medium Income,0.340909090909091,Experienced
24,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,12000,,0,0.24,N,3,Medium Income,0.24,Mid
22,50000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,11000,8.94,0,0.22,N,4,Medium Income,0.22,Mid
25,65000,RENT,8.0,EDUCATION,C,6000,13.06,0,0.09,Y,3,Medium Income,0.0923076923076923,Experienced
24,65000,RENT,3.0,MEDICAL,A,6000,,0,0.09,N,2,Medium Income,0.0923076923076923,Mid
24,59000,RENT,2.0,DEBTCONSOLIDATION,D,6000,16.0,1,0.1,N,4,Medium Income,0.101694915254237,Mid
23,65000,RENT,0.0,EDUCATION,A,6000,9.63,0,0.09,N,3,Medium Income,0.0923076923076923,New
25,65004,RENT,0.0,DEBTCONSOLIDATION,C,6000,12.87,0,0.09,N,4,Medium Income,0.0923020121838656,New
21,65004,RENT,5.0,PERSONAL,A,6000,7.68,0,0.09,N,3,Medium Income,0.0923020121838656,Mid
22,50000,MORTGAGE,0.0,EDUCATION,B,20000,11.48,0,0.4,N,2,Medium Income,0.4,New
22,65100,RENT,3.0,EDUCATION,E,6000,16.2,0,0.09,N,4,Medium Income,0.0921658986175115,Mid
22,66000,RENT,4.0,EDUCATION,B,6000,9.99,0,0.09,N,4,Medium Income,0.0909090909090909,Mid
25,44000,MORTGAGE,4.0,MEDICAL,D,5550,14.11,1,0.13,Y,4,Medium Income,0.126136363636364,Mid
26,66400,RENT,6.0,MEDICAL,A,6000,7.29,0,0.09,N,4,Medium Income,0.0903614457831325,Experienced
24,67644,RENT,3.0,DEBTCONSOLIDATION,A,6000,6.99,0,0.09,N,3,Medium Income,0.0886996629412808,Mid
24,50000,MORTGAGE,8.0,EDUCATION,C,3000,13.47,0,0.06,N,2,Medium Income,0.06,Experienced
26,62065,RENT,7.0,PERSONAL,B,6000,11.12,1,0.1,N,3,Medium Income,0.0966728429871909,Experienced
26,44000,MORTGAGE,8.0,MEDICAL,G,12000,18.84,1,0.27,Y,3,Medium Income,0.272727272727273,Experienced
22,68250,RENT,4.0,EDUCATION,F,6000,19.13,0,0.09,Y,3,Medium Income,0.0879120879120879,Mid
24,50000,MORTGAGE,2.0,VENTURE,A,12500,9.32,0,0.25,N,2,Medium Income,0.25,Mid
25,68496,RENT,1.0,VENTURE,A,6000,8.0,0,0.09,N,3,Medium Income,0.0875963559915908,New
22,69000,RENT,2.0,VENTURE,A,6000,7.49,0,0.09,N,4,Medium Income,0.0869565217391304,Mid
22,44000,MORTGAGE,4.0,MEDICAL,D,16000,14.74,1,0.36,Y,3,Medium Income,0.363636363636364,Mid
23,69000,RENT,7.0,MEDICAL,A,6000,7.88,0,0.09,N,2,Medium Income,0.0869565217391304,Experienced
26,63400,RENT,2.0,PERSONAL,D,6000,15.21,1,0.09,Y,2,Medium Income,0.0946372239747634,Mid
22,69500,RENT,6.0,DEBTCONSOLIDATION,B,6000,10.65,0,0.09,N,4,Medium Income,0.0863309352517986,Experienced
22,50000,MORTGAGE,1.0,PERSONAL,E,9800,16.32,0,0.2,Y,3,Medium Income,0.196,New
22,69528,RENT,6.0,PERSONAL,C,6000,12.99,0,0.09,Y,3,Medium Income,0.0862961684501208,Experienced
26,69780,RENT,3.0,PERSONAL,A,6000,9.32,0,0.09,N,3,Medium Income,0.0859845227858985,Mid
24,69996,RENT,0.0,HOMEIMPROVEMENT,C,6000,13.06,0,0.09,N,2,Medium Income,0.0857191839533688,New
26,70000,RENT,3.0,PERSONAL,A,6000,8.49,0,0.09,N,4,Medium Income,0.0857142857142857,Mid
21,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,15000,16.0,1,0.34,N,2,Medium Income,0.340909090909091,Mid
23,70000,RENT,4.0,EDUCATION,A,6000,7.49,0,0.09,N,2,Medium Income,0.0857142857142857,Mid
23,50000,MORTGAGE,0.0,PERSONAL,A,6500,,0,0.13,N,4,Medium Income,0.13,New
22,50000,MORTGAGE,7.0,EDUCATION,A,6400,8.0,0,0.13,N,2,Medium Income,0.128,Experienced
26,50000,MORTGAGE,10.0,HOMEIMPROVEMENT,E,15000,16.0,0,0.3,N,3,Medium Income,0.3,Experienced
25,70000,RENT,9.0,EDUCATION,B,6000,9.25,0,0.09,N,4,Medium Income,0.0857142857142857,Experienced
26,70000,RENT,4.0,MEDICAL,A,6000,6.17,0,0.09,N,4,Medium Income,0.0857142857142857,Mid
24,50000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,9.63,0,0.12,N,3,Medium Income,0.12,Mid
24,50000,MORTGAGE,1.0,PERSONAL,C,11400,12.53,0,0.23,N,2,Medium Income,0.228,New
23,70000,RENT,4.0,EDUCATION,B,6000,11.49,0,0.09,N,4,Medium Income,0.0857142857142857,Mid
22,70000,RENT,0.0,EDUCATION,B,6000,11.89,0,0.09,N,2,Medium Income,0.0857142857142857,New
22,50000,MORTGAGE,7.0,EDUCATION,B,4000,10.95,0,0.08,N,4,Medium Income,0.08,Experienced
23,50000,MORTGAGE,7.0,VENTURE,B,8600,11.26,0,0.17,N,3,Medium Income,0.172,Experienced
26,50000,OWN,4.0,HOMEIMPROVEMENT,C,10000,13.47,0,0.2,Y,2,Medium Income,0.2,Mid
23,50000,OWN,0.0,MEDICAL,A,10200,9.63,0,0.2,N,4,Medium Income,0.204,New
24,50000,MORTGAGE,7.0,VENTURE,D,1000,14.42,0,0.02,N,3,Medium Income,0.02,Experienced
22,71000,RENT,4.0,MEDICAL,B,6000,,0,0.08,N,4,High Income,0.0845070422535211,Mid
23,65074,RENT,0.0,EDUCATION,D,6000,14.42,1,0.09,Y,3,Medium Income,0.0922027230537542,New
24,50000,OTHER,0.0,HOMEIMPROVEMENT,A,5000,7.68,0,0.1,N,3,Medium Income,0.1,New
25,50000,MORTGAGE,5.0,PERSONAL,D,7500,13.8,0,0.15,Y,4,Medium Income,0.15,Mid
24,44000,MORTGAGE,6.0,EDUCATION,F,7500,16.33,1,0.17,N,2,Medium Income,0.170454545454545,Experienced
26,66000,RENT,10.0,VENTURE,C,6000,13.49,1,0.09,Y,2,Medium Income,0.0909090909090909,Experienced
23,50000,OWN,0.0,VENTURE,B,14000,10.33,0,0.28,N,2,Medium Income,0.28,New
21,72000,RENT,3.0,EDUCATION,A,6000,5.42,0,0.08,N,4,High Income,0.0833333333333333,Mid
24,72000,RENT,3.0,EDUCATION,A,6000,7.66,0,0.08,N,3,High Income,0.0833333333333333,Mid
25,44000,MORTGAGE,7.0,PERSONAL,B,7500,10.08,1,0.17,N,2,Medium Income,0.170454545454545,Experienced
21,44000,MORTGAGE,5.0,VENTURE,D,7500,12.92,1,0.17,N,4,Medium Income,0.170454545454545,Mid
25,72000,RENT,1.0,VENTURE,B,6000,11.86,0,0.08,N,3,High Income,0.0833333333333333,New
22,50000,OWN,4.0,VENTURE,B,16000,9.45,0,0.32,N,4,Medium Income,0.32,Mid
23,73000,RENT,4.0,MEDICAL,B,6000,12.53,0,0.08,N,4,High Income,0.0821917808219178,Mid
26,50000,MORTGAGE,10.0,MEDICAL,C,13000,11.97,0,0.26,Y,3,Medium Income,0.26,Experienced
23,73500,RENT,7.0,PERSONAL,D,6000,14.96,0,0.08,Y,4,High Income,0.0816326530612245,Experienced
22,50000,OWN,6.0,MEDICAL,A,15000,8.63,0,0.3,N,2,Medium Income,0.3,Experienced
23,57800,RENT,2.0,MEDICAL,B,6000,10.99,1,0.09,N,4,Medium Income,0.103806228373702,Mid
24,50000,MORTGAGE,7.0,PERSONAL,D,9000,,0,0.18,Y,3,Medium Income,0.18,Experienced
21,44000,MORTGAGE,5.0,MEDICAL,D,6000,12.61,1,0.14,N,3,Medium Income,0.136363636363636,Mid
25,50000,MORTGAGE,9.0,EDUCATION,A,6400,8.32,0,0.13,N,3,Medium Income,0.128,Experienced
26,50000,MORTGAGE,2.0,PERSONAL,D,20000,13.3,0,0.4,N,3,Medium Income,0.4,Mid
23,74000,RENT,7.0,EDUCATION,A,6000,5.79,0,0.08,N,3,High Income,0.0810810810810811,Experienced
25,74500,RENT,3.0,MEDICAL,B,6000,9.99,0,0.08,N,4,High Income,0.0805369127516778,Mid
26,74970,RENT,5.0,MEDICAL,A,6000,7.88,0,0.08,N,2,High Income,0.0800320128051221,Mid
23,75000,RENT,1.0,VENTURE,B,6000,12.42,0,0.08,N,3,High Income,0.08,New
24,50000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5500,,0,0.11,N,3,Medium Income,0.11,New
22,50004,MORTGAGE,,PERSONAL,B,4950,,0,0.1,N,2,Medium Income,0.0989920806335493,Experienced
23,75000,RENT,1.0,PERSONAL,A,6000,6.03,0,0.08,N,4,High Income,0.08,New
23,75000,RENT,1.0,VENTURE,A,6000,6.99,0,0.08,N,4,High Income,0.08,New
23,50004,MORTGAGE,7.0,EDUCATION,A,2700,5.99,0,0.05,N,2,Medium Income,0.0539956803455724,Experienced
23,69000,RENT,7.0,DEBTCONSOLIDATION,D,6000,16.02,1,0.09,Y,2,Medium Income,0.0869565217391304,Experienced
22,50004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6250,,0,0.12,N,4,Medium Income,0.124990000799936,Mid
25,50004,OWN,1.0,VENTURE,A,10000,7.29,0,0.2,N,3,Medium Income,0.199984001279898,New
23,75000,RENT,4.0,PERSONAL,C,6000,13.98,0,0.08,Y,2,High Income,0.08,Mid
23,75000,RENT,0.0,MEDICAL,B,6000,11.48,0,0.08,N,2,High Income,0.08,New
24,50004,OWN,2.0,MEDICAL,B,10000,11.12,0,0.2,N,2,Medium Income,0.199984001279898,Mid
22,50004,MORTGAGE,5.0,EDUCATION,D,14000,15.58,0,0.28,N,4,Medium Income,0.279977601791857,Mid
23,78000,RENT,0.0,MEDICAL,B,6000,9.99,0,0.08,N,2,High Income,0.0769230769230769,New
22,50004,MORTGAGE,6.0,VENTURE,D,7200,,0,0.14,Y,2,Medium Income,0.143988480921526,Experienced
25,78000,RENT,1.0,PERSONAL,A,6000,9.63,0,0.08,N,4,High Income,0.0769230769230769,New
23,50004,MORTGAGE,7.0,PERSONAL,B,16000,11.83,0,0.32,N,2,Medium Income,0.319974402047836,Experienced
22,50004,OWN,0.0,VENTURE,C,5000,14.26,0,0.1,Y,4,Medium Income,0.0999920006399488,New
22,80000,RENT,1.0,EDUCATION,A,6000,,0,0.07,N,2,High Income,0.075,New
26,50004,MORTGAGE,10.0,PERSONAL,A,5000,9.32,0,0.1,N,2,Medium Income,0.0999920006399488,Experienced
22,44004,MORTGAGE,3.0,VENTURE,D,9000,14.11,1,0.2,Y,3,Medium Income,0.204526861194437,Mid
25,80000,RENT,5.0,VENTURE,A,6000,8.0,0,0.07,N,4,High Income,0.075,Mid
24,80490,RENT,8.0,HOMEIMPROVEMENT,B,6000,10.59,0,0.07,N,3,High Income,0.0745434215430488,Experienced
22,50004,MORTGAGE,0.0,EDUCATION,A,12000,7.37,0,0.24,N,2,Medium Income,0.239980801535877,New
22,44004,MORTGAGE,0.0,DEBTCONSOLIDATION,E,11000,15.68,1,0.25,N,4,Medium Income,0.249977274793201,New
23,80607,RENT,2.0,MEDICAL,B,6000,12.21,0,0.07,N,2,High Income,0.0744352227474041,Mid
25,82000,RENT,5.0,MEDICAL,C,6000,,0,0.07,N,3,High Income,0.0731707317073171,Mid
23,50004,MORTGAGE,7.0,PERSONAL,A,6000,,0,0.12,N,3,Medium Income,0.119990400767939,Experienced
22,50004,MORTGAGE,6.0,EDUCATION,C,2500,12.53,0,0.05,N,2,Medium Income,0.0499960003199744,Experienced
26,50004,MORTGAGE,10.0,EDUCATION,A,5000,9.32,0,0.1,N,2,Medium Income,0.0999920006399488,Experienced
25,82000,RENT,0.0,PERSONAL,B,6000,9.91,0,0.07,N,2,High Income,0.0731707317073171,New
26,82000,RENT,8.0,HOMEIMPROVEMENT,A,6000,7.88,0,0.07,N,3,High Income,0.0731707317073171,Experienced
23,50004,MORTGAGE,8.0,EDUCATION,C,2000,11.91,0,0.04,Y,2,Medium Income,0.0399968002559795,Experienced
26,50004,OWN,2.0,HOMEIMPROVEMENT,D,11000,13.87,0,0.22,Y,4,Medium Income,0.219982401407887,Mid
23,83954,RENT,7.0,EDUCATION,A,6000,,0,0.07,N,2,High Income,0.0714677085070396,Experienced
23,84000,RENT,5.0,VENTURE,A,6000,6.99,0,0.07,N,3,High Income,0.0714285714285714,Mid
21,50031,MORTGAGE,5.0,PERSONAL,A,2000,5.99,0,0.04,N,2,Medium Income,0.0399752153664728,Mid
25,84000,RENT,2.0,VENTURE,A,6000,8.94,0,0.07,N,2,High Income,0.0714285714285714,Mid
23,50052,OWN,8.0,PERSONAL,B,15000,9.63,0,0.3,N,4,Medium Income,0.299688324142891,Experienced
24,84996,RENT,1.0,MEDICAL,A,6000,6.03,0,0.07,N,3,High Income,0.0705915572497529,New
24,50112,OWN,,PERSONAL,A,1000,5.42,0,0.02,N,2,Medium Income,0.0199553001277139,Experienced
23,50129,MORTGAGE,7.0,VENTURE,A,11400,7.29,0,0.23,N,2,Medium Income,0.227413273753715,Experienced
25,85000,RENT,4.0,MEDICAL,B,6000,10.0,0,0.07,N,3,High Income,0.0705882352941176,Mid
23,50205,MORTGAGE,7.0,DEBTCONSOLIDATION,A,5300,5.42,0,0.11,N,4,Medium Income,0.105567174584205,Experienced
25,73000,RENT,2.0,DEBTCONSOLIDATION,D,6000,14.96,1,0.08,N,4,High Income,0.0821917808219178,Mid
21,86000,RENT,5.0,EDUCATION,B,6000,10.0,0,0.07,N,4,High Income,0.0697674418604651,Mid
25,50280,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,9.63,0,0.2,N,2,Medium Income,0.198886237072395,New
22,50285,MORTGAGE,6.0,DEBTCONSOLIDATION,C,7000,13.11,0,0.14,Y,4,Medium Income,0.139206522819926,Experienced
25,50300,MORTGAGE,3.0,HOMEIMPROVEMENT,E,1000,18.39,0,0.02,Y,3,Medium Income,0.0198807157057654,Mid
22,86000,RENT,6.0,MEDICAL,A,6000,5.42,0,0.07,N,3,High Income,0.0697674418604651,Experienced
22,50364,MORTGAGE,6.0,EDUCATION,A,6000,6.03,0,0.12,N,3,Medium Income,0.119132713843221,Experienced
23,50400,MORTGAGE,7.0,EDUCATION,A,8375,7.51,0,0.17,N,2,Medium Income,0.166170634920635,Experienced
26,50400,MORTGAGE,3.0,HOMEIMPROVEMENT,B,24000,9.91,0,0.48,N,3,Medium Income,0.476190476190476,Mid
22,50400,MORTGAGE,0.0,VENTURE,A,12000,7.9,0,0.24,N,3,Medium Income,0.238095238095238,New
25,50400,MORTGAGE,4.0,VENTURE,C,3000,14.65,0,0.06,N,3,Medium Income,0.0595238095238095,Mid
22,75000,RENT,6.0,EDUCATION,B,6000,,1,0.08,N,2,High Income,0.08,Experienced
24,89772,RENT,8.0,MEDICAL,C,6000,13.92,0,0.07,Y,3,High Income,0.0668359844940516,Experienced
25,90000,RENT,9.0,HOMEIMPROVEMENT,C,6000,13.49,0,0.07,N,4,High Income,0.0666666666666667,Experienced
26,78000,RENT,5.0,PERSONAL,C,6000,12.68,1,0.08,N,2,High Income,0.0769230769230769,Mid
25,44400,MORTGAGE,9.0,VENTURE,C,6000,12.99,1,0.14,N,4,Medium Income,0.135135135135135,Experienced
23,50400,OWN,7.0,EDUCATION,D,7000,15.99,0,0.14,N,2,Medium Income,0.138888888888889,Experienced
23,50400,MORTGAGE,7.0,EDUCATION,B,2500,10.99,0,0.05,N,4,Medium Income,0.0496031746031746,Experienced
23,50400,MORTGAGE,4.0,VENTURE,A,11200,7.42,0,0.22,N,3,Medium Income,0.222222222222222,Mid
25,90000,RENT,4.0,HOMEIMPROVEMENT,A,6000,7.88,0,0.07,N,3,High Income,0.0666666666666667,Mid
23,90000,RENT,3.0,PERSONAL,B,6000,10.25,0,0.07,N,3,High Income,0.0666666666666667,Mid
24,79650,RENT,4.0,PERSONAL,E,6000,16.35,1,0.08,Y,3,High Income,0.0753295668549906,Mid
23,92000,RENT,4.0,VENTURE,B,6000,12.42,0,0.07,N,3,High Income,0.0652173913043478,Mid
26,81000,RENT,10.0,PERSONAL,A,6000,7.51,1,0.07,N,2,High Income,0.0740740740740741,Experienced
25,50400,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000,9.62,0,0.24,N,4,Medium Income,0.238095238095238,Mid
22,50400,MORTGAGE,6.0,EDUCATION,D,12000,14.09,0,0.24,N,2,Medium Income,0.238095238095238,Experienced
25,50400,MORTGAGE,,HOMEIMPROVEMENT,A,6000,7.14,0,0.12,N,4,Medium Income,0.119047619047619,Experienced
26,95000,RENT,0.0,MEDICAL,B,6000,10.99,0,0.06,N,2,High Income,0.0631578947368421,New
24,95000,RENT,3.0,HOMEIMPROVEMENT,B,6000,10.99,0,0.06,N,4,High Income,0.0631578947368421,Mid
25,50400,OWN,0.0,HOMEIMPROVEMENT,D,6000,14.59,0,0.12,N,2,Medium Income,0.119047619047619,New
26,50400,OWN,0.0,VENTURE,B,6725,10.62,0,0.13,N,4,Medium Income,0.13343253968254,New
25,96000,RENT,0.0,HOMEIMPROVEMENT,A,6000,6.99,0,0.06,N,4,High Income,0.0625,New
24,96500,RENT,0.0,DEBTCONSOLIDATION,A,6000,7.66,0,0.06,N,2,High Income,0.0621761658031088,New
26,98000,RENT,8.0,DEBTCONSOLIDATION,B,6000,10.99,0,0.06,N,3,High Income,0.0612244897959184,Experienced
25,100000,RENT,0.0,PERSONAL,A,6000,5.42,0,0.06,N,4,High Income,0.06,New
21,50460,OWN,4.0,VENTURE,C,6000,13.49,0,0.12,N,3,Medium Income,0.118906064209275,Mid
24,50496,MORTGAGE,3.0,PERSONAL,B,3000,11.99,0,0.06,N,3,Medium Income,0.0594106463878327,Mid
22,100000,RENT,6.0,EDUCATION,B,6000,11.99,0,0.06,N,4,High Income,0.06,Experienced
22,100000,RENT,3.0,EDUCATION,C,6000,12.98,0,0.06,Y,2,High Income,0.06,Mid
25,100000,RENT,9.0,PERSONAL,D,6000,14.42,0,0.06,Y,3,High Income,0.06,Experienced
26,92000,RENT,0.0,VENTURE,D,6000,15.58,1,0.07,N,3,High Income,0.0652173913043478,New
22,105000,RENT,4.0,VENTURE,B,6000,9.99,0,0.06,N,2,High Income,0.0571428571428571,Mid
22,50500,OWN,6.0,VENTURE,B,6000,11.83,0,0.12,N,2,Medium Income,0.118811881188119,Experienced
22,93000,RENT,6.0,HOMEIMPROVEMENT,A,6000,8.94,1,0.06,N,4,High Income,0.0645161290322581,Experienced
22,105500,RENT,6.0,EDUCATION,B,6000,11.99,0,0.06,N,4,High Income,0.0568720379146919,Experienced
23,95000,RENT,7.0,DEBTCONSOLIDATION,D,6000,16.49,1,0.06,N,4,High Income,0.0631578947368421,Experienced
23,50508,OWN,8.0,PERSONAL,B,7500,10.83,0,0.15,N,4,Medium Income,0.148491328106439,Experienced
24,110000,RENT,0.0,PERSONAL,B,6000,,0,0.05,N,4,High Income,0.0545454545454545,New
25,50600,OWN,3.0,PERSONAL,A,3000,7.51,0,0.06,N,2,Medium Income,0.0592885375494071,Mid
26,50648,MORTGAGE,8.0,PERSONAL,A,8000,6.76,0,0.16,N,4,Medium Income,0.157952930026852,Experienced
24,50700,MORTGAGE,8.0,EDUCATION,A,4500,8.9,0,0.09,N,4,Medium Income,0.0887573964497041,Experienced
24,120000,RENT,0.0,PERSONAL,B,6000,10.99,0,0.05,N,3,High Income,0.05,New
26,120000,RENT,10.0,VENTURE,B,6000,9.88,0,0.05,N,2,High Income,0.05,Experienced
26,125000,RENT,3.0,EDUCATION,B,6000,12.53,0,0.05,N,2,High Income,0.048,Mid
26,140000,RENT,2.0,DEBTCONSOLIDATION,B,6000,11.36,0,0.04,N,4,High Income,0.0428571428571429,Mid
25,150000,RENT,3.0,HOMEIMPROVEMENT,C,6000,13.48,0,0.04,N,2,High Income,0.04,Mid
22,50750,MORTGAGE,2.0,MEDICAL,B,10000,9.63,0,0.2,N,4,Medium Income,0.197044334975369,Mid
26,38000,RENT,0.0,DEBTCONSOLIDATION,B,6025,10.99,0,0.16,N,3,Medium Income,0.158552631578947,New
23,42000,RENT,7.0,EDUCATION,B,6025,9.63,0,0.14,N,4,Medium Income,0.143452380952381,Experienced
22,50900,MORTGAGE,6.0,DEBTCONSOLIDATION,C,22000,,0,0.43,Y,3,Medium Income,0.432220039292731,Experienced
22,60000,RENT,0.0,VENTURE,A,6025,,0,0.1,N,3,Medium Income,0.100416666666667,New
25,50000,RENT,9.0,HOMEIMPROVEMENT,B,6075,10.0,0,0.12,N,2,Medium Income,0.1215,Experienced
25,50988,OWN,9.0,HOMEIMPROVEMENT,B,4200,9.99,0,0.08,N,3,Medium Income,0.0823723228995058,Experienced
22,51000,OWN,0.0,VENTURE,A,16000,7.9,0,0.31,N,3,Medium Income,0.313725490196078,New
25,19200,RENT,3.0,DEBTCONSOLIDATION,B,6150,11.46,1,0.32,N,3,Low Income,0.3203125,Mid
24,35713,RENT,1.0,MEDICAL,C,6150,11.03,0,0.17,Y,3,Medium Income,0.172206199423179,New
24,45000,MORTGAGE,0.0,VENTURE,C,10625,14.27,1,0.24,Y,2,Medium Income,0.236111111111111,New
24,77385,RENT,5.0,DEBTCONSOLIDATION,A,6150,5.99,0,0.08,N,4,High Income,0.0794727660399302,Mid
23,51000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,6.03,0,0.08,N,2,Medium Income,0.0784313725490196,Mid
23,51000,MORTGAGE,7.0,VENTURE,A,10000,6.03,0,0.2,N,3,Medium Income,0.196078431372549,Experienced
23,19200,RENT,1.0,MEDICAL,G,6200,19.82,1,0.32,N,3,Low Income,0.322916666666667,New
26,51000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,9.99,0,0.18,N,3,Medium Income,0.176470588235294,Experienced
26,20000,RENT,9.0,EDUCATION,A,6200,5.99,1,0.31,N,4,Low Income,0.31,Experienced
23,51000,OWN,7.0,PERSONAL,A,6000,5.42,0,0.12,N,4,Medium Income,0.117647058823529,Experienced
24,26000,RENT,2.0,HOMEIMPROVEMENT,D,6200,14.11,1,0.24,N,4,Low Income,0.238461538461538,Mid
22,51000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,8.49,0,0.2,N,3,Medium Income,0.196078431372549,Mid
22,29004,RENT,6.0,DEBTCONSOLIDATION,C,6200,15.23,0,0.21,Y,4,Low Income,0.213763618811198,Experienced
22,30000,RENT,3.0,EDUCATION,D,6200,,0,0.21,Y,3,Medium Income,0.206666666666667,Mid
21,51000,MORTGAGE,5.0,EDUCATION,B,13000,,0,0.25,N,3,Medium Income,0.254901960784314,Mid
26,39996,RENT,2.0,DEBTCONSOLIDATION,C,6200,13.79,0,0.16,N,2,Medium Income,0.155015501550155,Mid
22,40000,RENT,2.0,EDUCATION,B,6200,12.69,0,0.15,N,3,Medium Income,0.155,Mid
